1550703	744386c032b9d66f7068b34d02c3cf67
1784955	ea69a3645dc43af5199926de9fe58075
2248616	7eb3840bdae3edace248b1f10bf02397
2793345	598c0d9b8c82502d12c79af81172da97
3339251	db0878d708523338bdfda175319c092a
3446589	bcfab619fed1378a6ca6c87fb87040df
5047642	c6cdd6a849c522cad135c2aea9c4e6e0
6166259	e03dffc92c981254c2cc154447d50be7
6447204	7347ec2c9712b09b239eb4e9f4048fce
1005501778	fb05bf820e5348c115bf1d1fb9803da5
7532263	2fab47c383bc9ece03cba93cb8f04151
8708202	3842357e614c4876056285ed1cfe9529
10022434	e870baec59340d7076c976079d04ac1c
1008540694	552e88c743f254ab4723498a4ffe62fc
10587823	6f866563994a869ae7577b2cc5215314
12080897	8ce2e3b3fb5f9807a55c45ffa3a6de4a
1010612029	9615f534c427902323a8e2a640831f76
12404188	ab7285e191efdf22badba248754f6aae
1010971725	3ebdb624df5f8b4981223e6d91f846bb
12619333	e345368c0c76d60f679ef57e5a655efd
1011038408	4c9eb558535765dd3f85865fb4994d1c
1011830734	37a12fd2552e6411c175fa0d2e6f2cea
1012380389	c811ad2d88abd5c895a6b5f133db297e
14127014	69a50a320a5ed7209f0260c632753984
1012784986	d8cfb67be9b8c4d9d4b69c0bb45629a2
14271746	88042dea9cdfd2e0c7c976d375fe4fa2
1012824381	811ffd72c5347cd2a3f990e8c30b75f7
14821640	9575bc78981f6f3c74467f91116fc82b
15915697	d09d1edabb25576378ae728a2a291ad7
16153467	8e3ce320f7757d64cd5fbb695db0ed4c
1015835612	47073bb31e9b30f38f0da91582b6dcb0
17464541	f2abf98b5f22471a4e8925c923ee54ee
18337469	b88113e2779168f7fd75dcc9a841f099
1017472003	8a412c2481de0b5335ac4660b0a7fff8
1017514738	1d2dc3c518286cee861841b747aaefd3
19010616	94b3a468d50f0b64f7a5dafdb5893a7b
19699586	64e2e2781a1cae5813233e5a71099197
1019674388	92baeeaefa413ffb43b29bd1111eceeb
21400418	dd526f4edfbdee1fbed1346c7909ba6a
21474164	29ca6d90cadaa21e7a8716ed1147a049
23260461	87b48c9b4bf6def6dce62f651c52793a
1023645030	631655310d9eef3776dab72dd10ef5e7
24763062	e8bee355b21b657c7e661c1bb0c8fc6e
1024629605	1316f3b2c96b192232f6d48eced0e8b0
25598662	c87ed3a47a84fb187d1e41e853bf9797
1025409890	e2bb3b1aad69697e4db5c3480f0b6b65
1025588965	d1ef76d0b2f74b87221cf0abc5015e0e
1026624123	26ddcb0cbda5168e59487c1adacb3fce
27231748	29e6ff04b850e436e34d5ad191a54e40
1027223575	9443c1b4bdcee9066a0321c2d009bb40
1027834151	0aefe6b981a0dd621e630a44aa896df9
1029164081	7fe0985d4203f573b02d14dc7224f6d7
29928851	71f366abac30207dadc9513335f72284
29944534	c2b6ace534f489c2211afcdb4ba51ef7
1030649632	f5ed05aba0bef8560a6f9225ec148dae
31903815	4ad406f5cef6c27cfae4669b81b7b4e9
31922779	e3d0d75674af7c4bfb68ef328f3a7ba4
1031785337	4e872ca0cb2d9defc7de6406e2ca6ebc
32641215	836c34a46b74687fa4c66cc32e363443
1032719005	6d661188bedd9ae87626aebd2c1f4e0d
34326828	047a609320312d47ab6dc8c1fcdd0fa4
34360314	2848b6eabe3824ed8669c22b9da751d9
34549854	40aef6301e56abe9ed8f3f6d47546aba
1034698425	167c76dca063df2662693481306a153f
35135561	89866b102a033da3e7a1f4ad991c2eab
1035354873	520101b0645ef393f14eac191644fcd5
1035371037	6bdb28bfc0159b5845bbb95d570c0937
35522100	1a6df7002299d717bed41e455f82edac
35786441	3828fa7a87d19a77c75cee702c836b95
1035995044	997d237b00967bfcdd673e052e02436e
37323450	940b8fbdda2ef8b33b526510434102fb
1037806189	8da53bc39dfc3c19523faf3510e71d90
1037847428	4a92602bd31e64ebf469739197cb6c40
1038637698	ca5fb6e9603e11a0d6d54fc8e739a68a
1039418023	d2c689b15e8be28f21df86d1848298a2
39457563	4c2167316b73d32fe8d3178208a7ef07
40341626	32836d80044e6ad09388c7ceba1714e7
1041227795	c1df5511d934c57023cf4ee44113275f
1041555533	eaf5a12c25a85a50aa55671b9beb5154
1042120379	8b6e5a0ceeb6e494634e201f36c5511a
1042597955	e0a9c9e3eef50fe836ab6bc8486804df
1043747811	2f998348852d5769d349532f38859f22
1043810550	fbaf6f4e5e017d0ded94a6a0bddab5bc
1044076940	a0ae20ddb9a0dd22286885d883c74a5a
44626267	fd824d7a6c5fe33b6c9e91b6ab78c84b
1046383065	6645aa024cfb67f8e44b33336a9d6b98
1047256480	8db78ce467209cd80976b243284d420c
46505139	c5ca78cee5a72f2415063cc27b8e6170
1048197324	ecc068e877aea5e96f6b684662279b78
1048424702	11e8a7d561bac3e1a435ed224a08ea92
1048632525	0345117b5ea419c876ad519c82f8a33f
47808246	f81c5b412fb5bc9047de94eff4cf8d0a
48391638	bfcc8680e123aafd3412b34c9e2ab871
1049609209	a074fc8129cd9f17dfccff9faaf2ade2
